SalesID,SalePrice
1222837,19993.63363704107
1222839,32419.402344078768
1222841,32345.292391551706
1222843,19993.63363704107
1222845,32369.995709060728
1222847,32357.644050306215
1222849,19993.63363704107
1222850,19993.63363704107
1222855,19993.63363704107
1222863,32369.995709060728
1222864,19993.63363704107
1222865,32431.75400283328
1222867,32419.402344078768
1222879,32431.75400283328
1222883,32419.402344078768
1222905,32407.05068532426
1222908,32394.69902656975
1222910,32394.69902656975
1222911,19993.63363704107
1222917,19993.63363704107
1222918,19993.63363704107
1222919,19993.63363704107
1222920,19993.63363704107
1222926,19993.63363704107
1222969,32419.402344078768
1222973,19993.63363704107
1222977,19993.63363704107
1222978,19993.63363704107
1222980,32419.402344078768
1222981,32407.05068532426
1222984,32431.75400283328
1222990,19993.63363704107
1222993,19993.63363704107
1222997,19993.63363704107
1222999,32332.940732797197
1223003,32431.75400283328
1223014,32407.05068532426
1223039,19993.63363704107
1223040,19993.63363704107
1223041,32332.940732797197
1223042,32332.940732797197
1223043,19993.63363704107
1223057,32382.347367815237
1223058,32332.940732797197
1223059,32407.05068532426
1223060,32382.347367815237
1223067,19993.63363704107
1223069,32407.05068532426
1223070,32382.347367815237
1223072,32357.644050306215
1223073,32382.347367815237
1223074,32407.05068532426
1223075,32357.644050306215
1223076,32369.995709060728
1223077,32357.644050306215
1223078,32320.589074042684
1223079,32332.940732797197
1223080,32320.589074042684
1223081,32332.940732797197
1223082,32357.644050306215
1223083,32407.05068532426
1223084,32308.237415288175
1223091,32407.05068532426
1223094,32382.347367815237
1223095,19993.63363704107
1223099,19993.63363704107
1223101,32394.69902656975
1223115,32419.402344078768
1223116,32308.237415288175
1223117,32345.292391551706
1223118,32419.402344078768
1223121,32407.05068532426
1223124,32419.402344078768
1223129,32332.940732797197
1223130,32332.940732797197
1223141,32407.05068532426
1223145,19993.63363704107
1223147,32468.80897909681
1223148,32407.05068532426
1223149,32468.80897909681
1223150,32444.10566158779
1223151,32456.457320342302
1223152,32444.10566158779
1223154,32456.457320342302
1223164,32407.05068532426
1223165,32407.05068532426
1223169,19993.63363704107
1223176,32320.589074042684
1223177,19993.63363704107
1223179,19993.63363704107
1223180,19993.63363704107
1223181,19993.63363704107
1223182,19993.63363704107
1223184,32369.995709060728
1223185,32407.05068532426
1223186,32407.05068532426
1223187,32407.05068532426
1223192,32320.589074042684
1223193,32320.589074042684
1223195,32407.05068532426
1223198,32407.05068532426
1223209,19993.63363704107
1223211,32407.05068532426
1223212,32407.05068532426
1223215,19993.63363704107
1223217,32407.05068532426
1223226,19993.63363704107
1223227,19993.63363704107
1223229,32369.995709060728
1223244,32394.69902656975
1223245,32394.69902656975
1223246,32407.05068532426
1223252,32407.05068532426
1223269,32369.995709060728
1223270,32382.347367815237
1223271,32369.995709060728
1223272,32382.347367815237
1223273,32382.347367815237
1223277,19993.63363704107
1223279,19993.63363704107
1223289,32431.75400283328
1223293,32431.75400283328
1223303,19993.63363704107
1223306,32382.347367815237
1223308,32345.292391551706
1223309,32357.644050306215
1223310,32357.644050306215
1223311,32345.292391551706
1223313,32357.644050306215
1223318,32407.05068532426
1223319,32444.10566158779
1223320,32394.69902656975
1223322,32407.05068532426
1223328,32332.940732797197
1223329,32407.05068532426
1223333,32431.75400283328
1223335,32407.05068532426
1223338,32407.05068532426
1223339,32407.05068532426
1223341,32394.69902656975
1223343,19993.63363704107
1223344,32345.292391551706
1223346,32394.69902656975
1223356,32419.402344078768
1223357,32382.347367815237
1223358,32357.644050306215
1223360,32407.05068532426
1223361,32407.05068532426
1223364,32407.05068532426
1223371,32345.292391551706
1223377,32407.05068532426
1223382,32444.10566158779
1223383,32468.80897909681
1223384,32456.457320342302
1223385,32456.457320342302
1223400,32407.05068532426
1223408,32407.05068532426
1223411,32332.940732797197
1223431,32431.75400283328
1223436,32407.05068532426
1223440,32431.75400283328
1223451,19993.63363704107
1223458,32431.75400283328
1223459,32394.69902656975
1223460,32419.402344078768
1223468,32431.75400283328
1223479,32308.237415288175
1223483,32332.940732797197
1223484,32320.589074042684
1223485,19993.63363704107
1223486,19993.63363704107
1223488,32419.402344078768
1223489,32357.644050306215
1223492,32407.05068532426
1223493,32407.05068532426
1223495,32394.69902656975
1223512,32332.940732797197
1223518,32419.402344078768
1223519,32407.05068532426
1223520,32394.69902656975
1223523,32332.940732797197
1223524,19993.63363704107
1223526,32407.05068532426
1223535,32369.995709060728
1223547,32394.69902656975
1223548,19993.63363704107
1223549,32419.402344078768
1223550,32407.05068532426
1223551,32419.402344078768
1223558,32407.05068532426
1223580,32394.69902656975
1223592,19993.63363704107
1223593,19993.63363704107
1223595,32357.644050306215
1223596,19993.63363704107
1223597,19993.63363704107
1223626,32407.05068532426
