SalesID,SalePrice
1222837,19291.719578844844
1222839,33353.80227972491
1222841,35348.88485298078
1222843,20987.08972998075
1222845,34657.78585250881
1222847,31694.24946505674
1222849,19845.37634114446
1222850,20739.410707473922
1222855,22241.055307380077
1222863,32869.355016015805
1222864,22028.50035677846
1222865,32005.768314854202
1222867,32314.564275931647
1222879,32246.92946834769
1222883,32426.092256826534
1222905,32882.6265822063
1222908,36077.75220469004
1222910,35114.918109886465
1222911,22850.113956293062
1222917,19291.719578844844
1222918,21029.817982401517
1222919,20422.569852658904
1222920,19291.719578844844
1222926,19291.719578844844
1222969,32729.535269780805
1222973,21500.91507053219
1222977,19291.719578844844
1222978,19291.719578844844
1222980,32372.86299321761
1222981,33318.23749459769
1222984,31785.24707990295
1222990,19291.719578844844
1222993,21424.511161542512
1222997,22102.369538929615
1222999,31884.558863003946
1223003,33354.96720061507
1223014,31743.8100240426
1223039,19291.719578844844
1223040,19291.719578844844
1223041,31669.46918556381
1223042,31669.46918556381
1223043,19291.719578844844
1223057,33806.92045182212
1223058,34516.691632890084
1223059,33318.23749459769
1223060,35515.326340984706
1223067,20079.657521790534
1223069,34093.13969951671
1223070,36688.904867219535
1223072,36919.04568691492
1223073,31719.02974454967
1223074,35792.8550966615
1223075,31723.941979450832
1223076,37429.69070234763
1223077,34742.80164412833
1223078,43569.5709791939
1223079,43607.670491159646
1223080,45430.06047866769
1223081,46610.597587137876
1223082,38668.00720549382
1223083,31743.8100240426
1223084,31644.688906070878
1223091,32385.458018022273
1223094,32800.9960007637
1223095,34900.205346617855
1223099,24398.107846960724
1223101,32688.098213920453
1223115,32618.369392719993
1223116,33293.709766445274
1223117,32662.07440414942
1223118,32241.781405282713
1223121,32756.61444794844
1223124,32725.190023771913
1223129,32260.78474660715
1223130,32429.887237119852
1223141,32800.066908037355
1223145,20357.029058691456
1223147,32451.39185892942
1223148,32260.532195266638
1223149,32045.47346093212
1223150,32325.94671356383
1223151,32189.512177505756
1223152,32613.819261652905
1223154,32586.74008348527
1223164,32556.00892387127
1223165,33074.179510431604
1223169,19291.719578844844
1223176,32606.87740259425
1223177,21467.23941396328
1223179,22366.70533780386
1223180,19291.719578844844
1223181,21936.525982923584
1223182,21658.430238354515
1223184,37019.78916217551
1223185,31787.62458796559
1223186,31743.8100240426
1223187,32189.559843788073
1223192,31709.221997924044
1223193,33933.263746808436
1223195,32074.04872071837
1223198,31874.8916119775
1223209,21556.316957145562
1223211,32226.856538697728
1223212,32344.1781809378
1223215,19291.719578844844
1223217,33027.8302196701
1223226,20026.790362015687
1223227,22270.74782177417
1223229,34669.01107136511
1223244,32136.614074625286
1223245,32145.30456664307
1223246,32320.279327888897
1223252,31842.664370744886
1223269,35426.89439608264
1223270,35425.52459013428
1223271,36080.129712752685
1223272,34400.04653203584
1223273,36187.028953192545
1223277,20584.43026649012
1223279,26700.001920171097
1223289,32019.528260549025
1223293,34547.37512622176
1223303,19812.78699607777
1223306,32964.304829931214
1223308,38658.15179258588
1223309,35011.84479284554
1223310,37004.50219175645
1223311,39643.07422126799
1223313,39231.80287514752
1223318,35144.68923366849
1223319,32190.157775785963
1223320,35139.541170603516
1223322,31743.8100240426
1223328,32422.645160438366
1223329,31743.8100240426
1223333,32251.99892202473
1223335,32238.443861388103
1223338,32637.120182703915
1223339,32428.548374277114
1223341,34324.44544010225
1223343,24469.804406107436
1223344,35706.643441046195
1223346,31922.61070868737
1223356,32589.76318982812
1223357,33726.53340065763
1223358,31694.24946505674
1223360,33585.8322279786
1223361,33149.13500408499
1223364,34120.659590906354
1223371,32993.76151616149
1223377,32229.753369370323
1223382,32362.519200805335
1223383,32089.28802485511
1223384,32474.487894922233
